run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
494,1000,0.1919080604534005,0.0,0.025976070528967256,0.777235516372796,0.00047229219143576825,0.0020465994962216624,0.0023614609571788415,0.0,0.0,0.0,851
494,2000,0.37422973613525046,0.0,0.033575604360878496,0.5828724917048507,0.00134302417443514,0.003950071101279823,0.00402907252330542,0.0,0.0,0.0,1263
494,3000,0.31573694715831496,0.0,0.02552789158525055,0.6504359701649333,0.0014707427250761635,0.003309171131421368,0.003519277235003677,0.0,0.0,0.0,1585
