run,transGenerateTime,transStart,elapsed,latency,dblatency,ttype,rbk,dskipped,Value_real,abort,Prioity,error
495,58,58,194,136,136,NEW_ORDER,0,0,614.71,0,0
495,47,51,193,142,142,NEW_ORDER,0,0,533.96,0,0
495,78,78,195,117,117,NEW_ORDER,0,0,866.16,0,0
495,63,63,195,132,132,NEW_ORDER,0,0,785.44,0,0
495,153,153,195,42,42,NEW_ORDER,0,0,678.30,0,0
495,64,64,197,133,133,NEW_ORDER,0,0,638.13,0,0
495,165,165,199,34,34,NEW_ORDER,0,0,522.06,0,0
495,142,143,198,55,55,NEW_ORDER,0,0,678.30,0,0
495,80,80,197,117,117,NEW_ORDER,0,0,522.06,0,0
495,142,142,197,55,55,NEW_ORDER,0,0,803.29,0,0
495,122,122,200,78,78,NEW_ORDER,0,0,629.70,0,0
495,146,149,200,51,51,NEW_ORDER,0,0,511.49,0,0
495,87,88,201,113,113,NEW_ORDER,0,0,622.79,0,0
495,143,143,202,59,59,NEW_ORDER,0,0,669.63,0,0
495,8,52,203,151,151,NEW_ORDER,0,0,669.63,0,0
495,90,90,203,113,113,NEW_ORDER,0,0,939.61,0,0
495,100,101,203,102,102,NEW_ORDER,0,0,581.61,0,0
495,80,80,204,124,124,NEW_ORDER,0,0,803.29,0,0
495,99,99,204,105,105,NEW_ORDER,0,0,939.61,0,0
495,69,69,206,137,137,NEW_ORDER,0,0,522.06,0,0
495,148,148,206,58,58,NEW_ORDER,0,0,610.93,0,0
495,101,101,207,106,106,NEW_ORDER,0,0,614.71,0,0
495,146,146,208,62,62,NEW_ORDER,0,0,785.44,0,0
495,8,52,210,158,158,NEW_ORDER,0,0,611.74,0,0
495,81,81,210,129,129,NEW_ORDER,0,0,669.63,0,0
495,161,161,211,50,50,NEW_ORDER,0,0,785.44,0,0
495,130,130,213,83,83,NEW_ORDER,0,0,511.49,0,0
495,158,158,214,56,56,NEW_ORDER,0,0,678.30,0,0
495,191,191,215,24,24,NEW_ORDER,0,0,803.29,0,0
495,8,52,216,164,164,NEW_ORDER,0,0,785.44,0,0
495,53,53,216,163,163,NEW_ORDER,0,0,511.49,0,0
495,104,104,217,113,113,NEW_ORDER,0,0,678.30,0,0
495,96,96,217,121,121,NEW_ORDER,0,0,522.06,0,0
495,153,153,217,64,64,NEW_ORDER,0,0,866.16,0,0
495,164,164,217,53,53,NEW_ORDER,0,0,533.96,0,0
495,78,78,217,139,139,NEW_ORDER,0,0,678.30,0,0
495,112,112,217,105,105,NEW_ORDER,0,0,522.06,0,0
495,165,168,218,50,50,NEW_ORDER,0,0,638.13,0,0
495,110,111,218,107,107,NEW_ORDER,0,0,614.71,0,0
495,154,154,214,60,60,NEW_ORDER,0,0,939.61,0,0
495,167,167,214,47,47,NEW_ORDER,0,0,614.71,0,0
495,131,131,221,90,90,NEW_ORDER,0,0,803.29,0,0
495,99,99,222,123,123,NEW_ORDER,0,0,939.61,0,0
495,143,143,223,80,80,NEW_ORDER,0,0,939.61,0,0
495,164,164,222,58,58,NEW_ORDER,0,0,669.63,0,0
495,128,128,222,94,94,NEW_ORDER,0,0,629.70,0,0
495,166,166,225,59,59,NEW_ORDER,0,0,614.71,0,0
495,152,152,225,73,73,NEW_ORDER,0,0,622.79,0,0
495,161,165,225,60,60,NEW_ORDER,0,0,669.63,0,0
495,71,71,225,154,154,NEW_ORDER,0,0,522.06,0,0
495,58,58,225,167,167,NEW_ORDER,0,0,511.49,0,0
495,69,69,227,158,158,NEW_ORDER,0,0,610.93,0,0
495,80,80,228,148,148,NEW_ORDER,0,0,785.44,0,0
495,49,52,230,178,178,NEW_ORDER,0,0,785.44,0,0
495,142,142,233,91,91,NEW_ORDER,0,0,511.49,0,0
495,91,92,235,143,143,NEW_ORDER,0,0,678.30,0,0
495,61,62,237,175,175,NEW_ORDER,0,0,614.71,0,0
495,167,167,238,71,71,NEW_ORDER,0,0,511.49,0,0
495,98,98,239,141,141,NEW_ORDER,0,0,522.06,0,0
495,67,67,239,172,172,NEW_ORDER,0,0,611.74,0,0
495,103,103,239,136,136,NEW_ORDER,0,0,939.61,0,0
495,83,83,242,159,159,NEW_ORDER,0,0,866.16,0,0
495,108,108,242,134,134,NEW_ORDER,0,0,678.30,0,0
495,111,111,243,132,132,NEW_ORDER,0,0,522.06,0,0
495,165,165,243,78,78,NEW_ORDER,0,0,522.06,0,0
495,72,72,243,171,171,NEW_ORDER,0,0,669.63,0,0
495,97,97,243,146,146,NEW_ORDER,0,0,939.61,0,0
495,182,182,243,61,61,NEW_ORDER,0,0,629.70,0,0
495,179,179,245,66,66,NEW_ORDER,0,0,533.96,0,0
495,74,75,245,170,170,NEW_ORDER,0,0,785.44,0,0
495,8,51,246,195,195,NEW_ORDER,0,0,638.13,0,0
495,86,86,246,160,160,NEW_ORDER,0,0,614.71,0,0
495,194,194,246,52,52,NEW_ORDER,0,0,610.93,0,0
495,192,192,247,55,55,NEW_ORDER,0,0,939.61,0,0
495,52,52,247,195,195,NEW_ORDER,0,0,669.63,0,0
495,123,123,247,124,124,NEW_ORDER,0,0,614.71,0,0
495,66,66,248,182,182,NEW_ORDER,0,0,622.79,0,0
495,192,192,252,60,60,NEW_ORDER,0,0,511.49,0,0
495,231,231,253,22,22,NEW_ORDER,0,0,678.30,0,0
495,152,153,253,100,100,NEW_ORDER,0,0,785.44,0,0
495,91,92,257,165,165,NEW_ORDER,0,0,678.30,0,0
495,232,233,257,24,24,NEW_ORDER,0,0,803.29,0,0
495,64,65,257,192,192,NEW_ORDER,0,0,511.49,0,0
