run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
493,1000,0.04050672505473882,0.0,0.004379105411323116,0.9538629965592743,0.0,0.00031279324366593683,0.0009383797309978105,0.0,0.0,0.0,12
493,2000,0.04536566288619476,0.0,0.005240516229956981,0.9476730543605788,0.0,0.0003128666405944466,0.0014078998826750097,0.0,0.0,0.0,22
493,3000,0.03835330901511204,0.0,0.0049504950495049506,0.9550286607608129,0.0,0.0002605523710265763,0.0014069828035435123,0.0,0.0,0.0,0
493,4000,0.038727578256281994,0.0,0.008831919965610223,0.9506819336433624,0.0,0.0002735550431826175,0.0014850130915627809,0.0,0.0,0.0,3
493,5000,0.07564130673098005,0.0,0.014752403921445799,0.9062862154289473,0.0001252858082500705,0.0008143577536254581,0.002380430356751339,0.0,0.0,0.0,801
